,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,open_url,artist_name,title
1627,0.731,0.491,5,-13.951,1,0.0344,0.139,2.17e-06,0.0786,0.891,102.211,audio_features,5sRLBlFHRFk3LerdiGs4Z6,spotify:track:5sRLBlFHRFk3LerdiGs4Z6,https://api.spotify.com/v1/tracks/5sRLBlFHRFk3LerdiGs4Z6,https://api.spotify.com/v1/audio-analysis/5sRLBlFHRFk3LerdiGs4Z6,171067,4,https://open.spotify.com/track/5sRLBlFHRFk3LerdiGs4Z6,Conway Twitty,Big Train
1628,0.691,0.446,7,-11.01,1,0.0316,0.035,0.0,0.138,0.532,115.035,audio_features,0sEwjr0w8m1VocRGpadSwW,spotify:track:0sEwjr0w8m1VocRGpadSwW,https://api.spotify.com/v1/tracks/0sEwjr0w8m1VocRGpadSwW,https://api.spotify.com/v1/audio-analysis/0sEwjr0w8m1VocRGpadSwW,246160,4,https://open.spotify.com/track/0sEwjr0w8m1VocRGpadSwW,Roger Creager,The Everclear Song
1629,0.499,0.0494,7,-25.632,0,0.0409,0.987,0.94,0.107,0.265,122.134,audio_features,4RcazdOk2fclED0uZ1S2K9,spotify:track:4RcazdOk2fclED0uZ1S2K9,https://api.spotify.com/v1/tracks/4RcazdOk2fclED0uZ1S2K9,https://api.spotify.com/v1/audio-analysis/4RcazdOk2fclED0uZ1S2K9,159414,4,https://open.spotify.com/track/4RcazdOk2fclED0uZ1S2K9,Gonzalo Rubalcaba,Yesterdays
1630,0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,5RoIXwyTCdyUjpMMkk4uPd,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800,4,https://open.spotify.com/track/5RoIXwyTCdyUjpMMkk4uPd,The Temper Trap,Sweet Disposition
1631,0.572,0.313,10,-16.869,0,0.0842,0.99,0.953,0.166,0.828,141.892,audio_features,7GnsF8ycXY7Xh89DuQX7R6,spotify:track:7GnsF8ycXY7Xh89DuQX7R6,https://api.spotify.com/v1/tracks/7GnsF8ycXY7Xh89DuQX7R6,https://api.spotify.com/v1/audio-analysis/7GnsF8ycXY7Xh89DuQX7R6,214491,4,https://open.spotify.com/track/7GnsF8ycXY7Xh89DuQX7R6,Daniel Johnston,Walking The Cow (Hi How Are You)
1632,0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,audio_features,3Z6cltU0OfbUdSZtZlzKPL,spotify:track:3Z6cltU0OfbUdSZtZlzKPL,https://api.spotify.com/v1/tracks/3Z6cltU0OfbUdSZtZlzKPL,https://api.spotify.com/v1/audio-analysis/3Z6cltU0OfbUdSZtZlzKPL,179287,4,https://open.spotify.com/track/3Z6cltU0OfbUdSZtZlzKPL,Casiotone For The Painfully Alone,Rice Dream Girl
1633,0.21,0.943,4,-7.656,1,0.0785,1.15e-05,0.493,0.0739,0.13,164.844,audio_features,0EY1Z9UmZnYZyM7zHs6C0j,spotify:track:0EY1Z9UmZnYZyM7zHs6C0j,https://api.spotify.com/v1/tracks/0EY1Z9UmZnYZyM7zHs6C0j,https://api.spotify.com/v1/audio-analysis/0EY1Z9UmZnYZyM7zHs6C0j,162116,4,https://open.spotify.com/track/0EY1Z9UmZnYZyM7zHs6C0j,Nirvana,School
1634,0.673,0.307,6,-10.474,0,0.0648,0.75,0.891,0.116,0.87,169.935,audio_features,7zkhJTMTYra3FKPg3ccmRx,spotify:track:7zkhJTMTYra3FKPg3ccmRx,https://api.spotify.com/v1/tracks/7zkhJTMTYra3FKPg3ccmRx,https://api.spotify.com/v1/audio-analysis/7zkhJTMTYra3FKPg3ccmRx,127765,4,https://open.spotify.com/track/7zkhJTMTYra3FKPg3ccmRx,Gertrudis,Quitxalla
1635,0.697,0.869,0,-7.244,0,0.131,0.413,0.000286,0.0792,0.909,152.641,audio_features,4xSukcHWU8LrtWSTjOInpM,spotify:track:4xSukcHWU8LrtWSTjOInpM,https://api.spotify.com/v1/tracks/4xSukcHWU8LrtWSTjOInpM,https://api.spotify.com/v1/audio-analysis/4xSukcHWU8LrtWSTjOInpM,344766,4,https://open.spotify.com/track/4xSukcHWU8LrtWSTjOInpM,Ragheb Alama,Albi Eshi\x19ha
1636,0.278,0.923,2,-9.529,0,0.0612,4.68e-06,0.63,0.0819,0.368,171.699,audio_features,7rkcxJBUJ7uQVXy64waN6n,spotify:track:7rkcxJBUJ7uQVXy64waN6n,https://api.spotify.com/v1/tracks/7rkcxJBUJ7uQVXy64waN6n,https://api.spotify.com/v1/audio-analysis/7rkcxJBUJ7uQVXy64waN6n,163133,3,https://open.spotify.com/track/7rkcxJBUJ7uQVXy64waN6n,L7,This Ain't Pleasure
1637,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,audio_features,5Y6nVaayzitvsD5F7nr3DV,spotify:track:5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/tracks/5Y6nVaayzitvsD5F7nr3DV,https://api.spotify.com/v1/audio-analysis/5Y6nVaayzitvsD5F7nr3DV,256760,4,https://open.spotify.com/track/5Y6nVaayzitvsD5F7nr3DV,Charlie Peacock,The Way Of Love (West Coast Diaries Vol. 1 Album Version)
1638,0.411,0.218,0,-18.786,1,0.0296,0.655,0.766,0.0867,0.105,79.841,audio_features,5ubuyElg33ARspfgM0z2yt,spotify:track:5ubuyElg33ARspfgM0z2yt,https://api.spotify.com/v1/tracks/5ubuyElg33ARspfgM0z2yt,https://api.spotify.com/v1/audio-analysis/5ubuyElg33ARspfgM0z2yt,151000,4,https://open.spotify.com/track/5ubuyElg33ARspfgM0z2yt,Constance Demby,Javalon
1639,0.435,0.631,6,-6.396,0,0.0293,0.196,0.000267,0.106,0.152,76.503,audio_features,1mtoljguK26CaheZelUTQj,spotify:track:1mtoljguK26CaheZelUTQj,https://api.spotify.com/v1/tracks/1mtoljguK26CaheZelUTQj,https://api.spotify.com/v1/audio-analysis/1mtoljguK26CaheZelUTQj,269213,4,https://open.spotify.com/track/1mtoljguK26CaheZelUTQj,unloco,Reckoning (Album Version)
1640,0.727,0.9,3,-4.1,0,0.13,0.82,6.74e-05,0.262,0.866,92.087,audio_features,03NnB5RrAVwOKZCalWNpUu,spotify:track:03NnB5RrAVwOKZCalWNpUu,https://api.spotify.com/v1/tracks/03NnB5RrAVwOKZCalWNpUu,https://api.spotify.com/v1/audio-analysis/03NnB5RrAVwOKZCalWNpUu,148467,4,https://open.spotify.com/track/03NnB5RrAVwOKZCalWNpUu,Roy Brown,Rockin' At Midnight
1641,0.629,0.357,2,-13.783,1,0.0468,0.515,0.892,0.0906,0.656,170.863,audio_features,5IfZsdLhf0g3q1LHOLWMKt,spotify:track:5IfZsdLhf0g3q1LHOLWMKt,https://api.spotify.com/v1/tracks/5IfZsdLhf0g3q1LHOLWMKt,https://api.spotify.com/v1/audio-analysis/5IfZsdLhf0g3q1LHOLWMKt,190960,4,https://open.spotify.com/track/5IfZsdLhf0g3q1LHOLWMKt,The Galactic Heroes,Cherokee
1642,0.423,0.835,7,-10.012,0,0.0882,0.0241,0.0,0.175,0.66,174.278,audio_features,1kiiuyzCzdGfqdu6j1BzWa,spotify:track:1kiiuyzCzdGfqdu6j1BzWa,https://api.spotify.com/v1/tracks/1kiiuyzCzdGfqdu6j1BzWa,https://api.spotify.com/v1/audio-analysis/1kiiuyzCzdGfqdu6j1BzWa,163467,4,https://open.spotify.com/track/1kiiuyzCzdGfqdu6j1BzWa,Irwin Goodman,Onni
1643,0.292,0.714,2,-4.919,1,0.0316,0.000658,0.000109,0.102,0.462,151.412,audio_features,24tO365YW6lcZr1hN4Ukzj,spotify:track:24tO365YW6lcZr1hN4Ukzj,https://api.spotify.com/v1/tracks/24tO365YW6lcZr1hN4Ukzj,https://api.spotify.com/v1/audio-analysis/24tO365YW6lcZr1hN4Ukzj,266280,3,https://open.spotify.com/track/24tO365YW6lcZr1hN4Ukzj,Silverchair,Cicada
1644,0.72,0.375,9,-12.502,1,0.574,0.184,0.0,0.301,0.494,180.033,audio_features,02zqibsVqDjSuyh6ZM8kAF,spotify:track:02zqibsVqDjSuyh6ZM8kAF,https://api.spotify.com/v1/tracks/02zqibsVqDjSuyh6ZM8kAF,https://api.spotify.com/v1/audio-analysis/02zqibsVqDjSuyh6ZM8kAF,139147,4,https://open.spotify.com/track/02zqibsVqDjSuyh6ZM8kAF,Brainchoke,Crystal Clear
1645,0.287,0.144,1,-17.977,0,0.0302,0.913,0.769,0.104,0.0379,91.451,audio_features,4BpWOl6RUdlxrpYNikeEes,spotify:track:4BpWOl6RUdlxrpYNikeEes,https://api.spotify.com/v1/tracks/4BpWOl6RUdlxrpYNikeEes,https://api.spotify.com/v1/audio-analysis/4BpWOl6RUdlxrpYNikeEes,384600,4,https://open.spotify.com/track/4BpWOl6RUdlxrpYNikeEes,Will Ackerman,A Movie Of A Placid Lake On A Moonless Night In September - Reprise
1646,0.287,0.144,1,-17.977,0,0.0302,0.913,0.769,0.104,0.0379,91.451,audio_features,4BpWOl6RUdlxrpYNikeEes,spotify:track:4BpWOl6RUdlxrpYNikeEes,https://api.spotify.com/v1/tracks/4BpWOl6RUdlxrpYNikeEes,https://api.spotify.com/v1/audio-analysis/4BpWOl6RUdlxrpYNikeEes,384600,4,https://open.spotify.com/track/4BpWOl6RUdlxrpYNikeEes,Will Ackerman,A Movie Of A Placid Lake On A Moonless Night in September
1647,0.575,0.404,7,-12.676,1,0.0703,0.667,2.85e-05,0.0993,0.458,144.224,audio_features,2zJRu5dUqPJkhSt220GhXv,spotify:track:2zJRu5dUqPJkhSt220GhXv,https://api.spotify.com/v1/tracks/2zJRu5dUqPJkhSt220GhXv,https://api.spotify.com/v1/audio-analysis/2zJRu5dUqPJkhSt220GhXv,341067,3,https://open.spotify.com/track/2zJRu5dUqPJkhSt220GhXv,Rokia Traor\xc3\xa9,Ch\xc3\xa2teau de sable
1648,0.696,0.938,7,-2.921,1,0.0472,0.288,0.592,0.21,0.921,76.559,audio_features,02zw0CkklrTrcKcp2trb5u,spotify:track:02zw0CkklrTrcKcp2trb5u,https://api.spotify.com/v1/tracks/02zw0CkklrTrcKcp2trb5u,https://api.spotify.com/v1/audio-analysis/02zw0CkklrTrcKcp2trb5u,91639,4,https://open.spotify.com/track/02zw0CkklrTrcKcp2trb5u,Las Ni\xc3\xb1as,Oj\xc3\xba!!! (Nettlephonic Remix)
1649,0.737,0.536,2,-9.719,1,0.0538,0.462,0.0,0.448,0.57,104.017,audio_features,26Ogxv8ow1MihQjQhgovXH,spotify:track:26Ogxv8ow1MihQjQhgovXH,https://api.spotify.com/v1/tracks/26Ogxv8ow1MihQjQhgovXH,https://api.spotify.com/v1/audio-analysis/26Ogxv8ow1MihQjQhgovXH,140769,4,https://open.spotify.com/track/26Ogxv8ow1MihQjQhgovXH,M\xc3\xa1ire Brennan,Atlantic Shore
1650,0.492,0.697,7,-11.022,1,0.0309,0.00036,0.0591,0.417,0.921,133.445,audio_features,6bKLaQjdWeI9Gxl8xvLusb,spotify:track:6bKLaQjdWeI9Gxl8xvLusb,https://api.spotify.com/v1/tracks/6bKLaQjdWeI9Gxl8xvLusb,https://api.spotify.com/v1/audio-analysis/6bKLaQjdWeI9Gxl8xvLusb,216533,4,https://open.spotify.com/track/6bKLaQjdWeI9Gxl8xvLusb,Pursuit Of Happiness,She's So Young
1651,0.762,0.67,8,-6.2,0,0.257,0.0217,0.0,0.0786,0.591,93.066,audio_features,0t8xunV9PKCZl7R6fIg9Ub,spotify:track:0t8xunV9PKCZl7R6fIg9Ub,https://api.spotify.com/v1/tracks/0t8xunV9PKCZl7R6fIg9Ub,https://api.spotify.com/v1/audio-analysis/0t8xunV9PKCZl7R6fIg9Ub,213493,4,https://open.spotify.com/track/0t8xunV9PKCZl7R6fIg9Ub,Jessica Simpson featuring Lil Bow Wow,Irresistible
1652,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,audio_features,5QLHGv0DfpeXLNFo7SFEy1,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,https://api.spotify.com/v1/tracks/5QLHGv0DfpeXLNFo7SFEy1,https://api.spotify.com/v1/audio-analysis/5QLHGv0DfpeXLNFo7SFEy1,266200,4,https://open.spotify.com/track/5QLHGv0DfpeXLNFo7SFEy1,The Smashing Pumpkins,Real Love
1653,0.497,0.318,2,-12.641,1,0.0396,0.866,0.0396,0.566,0.0347,127.619,audio_features,1cBPQvTkraewtOKc8NMMQE,spotify:track:1cBPQvTkraewtOKc8NMMQE,https://api.spotify.com/v1/tracks/1cBPQvTkraewtOKc8NMMQE,https://api.spotify.com/v1/audio-analysis/1cBPQvTkraewtOKc8NMMQE,263427,4,https://open.spotify.com/track/1cBPQvTkraewtOKc8NMMQE,Jason Miles,Brighton by the Sea
1654,0.0888,0.0112,10,-25.666,0,0.0481,0.982,0.777,0.123,0.0616,68.878,audio_features,4zKttNIOHaV8dPV5pWqHcW,spotify:track:4zKttNIOHaV8dPV5pWqHcW,https://api.spotify.com/v1/tracks/4zKttNIOHaV8dPV5pWqHcW,https://api.spotify.com/v1/audio-analysis/4zKttNIOHaV8dPV5pWqHcW,250000,4,https://open.spotify.com/track/4zKttNIOHaV8dPV5pWqHcW,Gaetano Donizetti,Donizetti: Roberto Devereux: L'ore trascorrono...
1655,0.422,0.496,7,-7.596,1,0.0264,0.22,0.0,0.278,0.715,96.431,audio_features,7xDVfFJWy2g6zDLgej2KAC,spotify:track:7xDVfFJWy2g6zDLgej2KAC,https://api.spotify.com/v1/tracks/7xDVfFJWy2g6zDLgej2KAC,https://api.spotify.com/v1/audio-analysis/7xDVfFJWy2g6zDLgej2KAC,161053,4,https://open.spotify.com/track/7xDVfFJWy2g6zDLgej2KAC,John Holt,The Tide Is High - Original
1656,0.416,0.3,1,-8.64,0,0.0284,0.593,4.4e-05,0.33,0.37,103.302,audio_features,0v3BdswACvqzzTjKg3eq3n,spotify:track:0v3BdswACvqzzTjKg3eq3n,https://api.spotify.com/v1/tracks/0v3BdswACvqzzTjKg3eq3n,https://api.spotify.com/v1/audio-analysis/0v3BdswACvqzzTjKg3eq3n,201373,4,https://open.spotify.com/track/0v3BdswACvqzzTjKg3eq3n,Maysa,Bloco Da Solidao (1996 Digital Remaster)
1657,0.416,0.3,1,-8.64,0,0.0284,0.593,4.4e-05,0.33,0.37,103.302,audio_features,0v3BdswACvqzzTjKg3eq3n,spotify:track:0v3BdswACvqzzTjKg3eq3n,https://api.spotify.com/v1/tracks/0v3BdswACvqzzTjKg3eq3n,https://api.spotify.com/v1/audio-analysis/0v3BdswACvqzzTjKg3eq3n,201373,4,https://open.spotify.com/track/0v3BdswACvqzzTjKg3eq3n,Maysa,Eu E A Brisa (2000 Digital Remaster)
1658,0.545,0.316,6,-9.449,0,0.0314,0.614,5.85e-06,0.0896,0.0978,132.882,audio_features,4x9retP0JqKa35zZZhNhNS,spotify:track:4x9retP0JqKa35zZZhNhNS,https://api.spotify.com/v1/tracks/4x9retP0JqKa35zZZhNhNS,https://api.spotify.com/v1/audio-analysis/4x9retP0JqKa35zZZhNhNS,265384,4,https://open.spotify.com/track/4x9retP0JqKa35zZZhNhNS,Ken Chu,Dai Wo Li Kai
1659,0.512,0.159,10,-11.108,1,0.0305,0.849,1.75e-06,0.103,0.0797,137.896,audio_features,6t8fO77SHrCqszDxX1CRMl,spotify:track:6t8fO77SHrCqszDxX1CRMl,https://api.spotify.com/v1/tracks/6t8fO77SHrCqszDxX1CRMl,https://api.spotify.com/v1/audio-analysis/6t8fO77SHrCqszDxX1CRMl,243478,4,https://open.spotify.com/track/6t8fO77SHrCqszDxX1CRMl,John Davis,Knocked Out Of The Park
1660,0.605,0.491,5,-15.808,1,0.0414,0.906,0.92,0.146,0.75,121.324,audio_features,4rwcwWufNLwNDU7VmyuRr7,spotify:track:4rwcwWufNLwNDU7VmyuRr7,https://api.spotify.com/v1/tracks/4rwcwWufNLwNDU7VmyuRr7,https://api.spotify.com/v1/audio-analysis/4rwcwWufNLwNDU7VmyuRr7,158840,4,https://open.spotify.com/track/4rwcwWufNLwNDU7VmyuRr7,Felix Slatkin/Concert Arts Symphonic Band,Washington Post (1998 Digital Remaster)
1661,0.43,0.661,5,-3.43,1,0.0434,5.34e-05,0.0063,0.135,0.386,160.032,audio_features,3l9eeEd5NABrvYRzXIVqwK,spotify:track:3l9eeEd5NABrvYRzXIVqwK,https://api.spotify.com/v1/tracks/3l9eeEd5NABrvYRzXIVqwK,https://api.spotify.com/v1/audio-analysis/3l9eeEd5NABrvYRzXIVqwK,188120,4,https://open.spotify.com/track/3l9eeEd5NABrvYRzXIVqwK,Stefon Harris,And This Too Shall Pass
1662,0.76,0.566,7,-14.129,1,0.0399,0.633,0.724,0.0262,0.97,132.887,audio_features,1Ml7gX2S2UVzB1K32puq4W,spotify:track:1Ml7gX2S2UVzB1K32puq4W,https://api.spotify.com/v1/tracks/1Ml7gX2S2UVzB1K32puq4W,https://api.spotify.com/v1/audio-analysis/1Ml7gX2S2UVzB1K32puq4W,183800,4,https://open.spotify.com/track/1Ml7gX2S2UVzB1K32puq4W,Mongo Santamaria,Boogaloo Wow
1663,0.76,0.566,7,-14.129,1,0.0399,0.633,0.724,0.0262,0.97,132.887,audio_features,1Ml7gX2S2UVzB1K32puq4W,spotify:track:1Ml7gX2S2UVzB1K32puq4W,https://api.spotify.com/v1/tracks/1Ml7gX2S2UVzB1K32puq4W,https://api.spotify.com/v1/audio-analysis/1Ml7gX2S2UVzB1K32puq4W,183800,4,https://open.spotify.com/track/1Ml7gX2S2UVzB1K32puq4W,Mongo Santamaria,Hush
1664,0.334,0.816,8,-6.956,1,0.0447,0.000582,0.128,0.46,0.617,178.118,audio_features,1eAiNGFpK7gRzNXHZD8xFa,spotify:track:1eAiNGFpK7gRzNXHZD8xFa,https://api.spotify.com/v1/tracks/1eAiNGFpK7gRzNXHZD8xFa,https://api.spotify.com/v1/audio-analysis/1eAiNGFpK7gRzNXHZD8xFa,124482,4,https://open.spotify.com/track/1eAiNGFpK7gRzNXHZD8xFa,Zombina & The Skeletones,The Waiting
1665,0.593,0.262,2,-16.066,0,0.033,0.857,0.862,0.118,0.0398,110.365,audio_features,1YwQOcEn4h7baGBxfgUfyI,spotify:track:1YwQOcEn4h7baGBxfgUfyI,https://api.spotify.com/v1/tracks/1YwQOcEn4h7baGBxfgUfyI,https://api.spotify.com/v1/audio-analysis/1YwQOcEn4h7baGBxfgUfyI,283267,3,https://open.spotify.com/track/1YwQOcEn4h7baGBxfgUfyI,Richard Souther,Red River Falling /O rubor sanguinis
1666,0.71,0.578,4,-8.619,1,0.0354,0.0546,0.724,0.112,0.17,125.117,audio_features,5jlE6FxpzcQNLjUNdqov2C,spotify:track:5jlE6FxpzcQNLjUNdqov2C,https://api.spotify.com/v1/tracks/5jlE6FxpzcQNLjUNdqov2C,https://api.spotify.com/v1/audio-analysis/5jlE6FxpzcQNLjUNdqov2C,227707,4,https://open.spotify.com/track/5jlE6FxpzcQNLjUNdqov2C,White Heart,In His Name
1667,0.81,0.233,5,-15.719,0,0.0515,0.981,0.00517,0.132,0.555,86.258,audio_features,7KZ6eGK7OuLXUzTVGdc7cL,spotify:track:7KZ6eGK7OuLXUzTVGdc7cL,https://api.spotify.com/v1/tracks/7KZ6eGK7OuLXUzTVGdc7cL,https://api.spotify.com/v1/audio-analysis/7KZ6eGK7OuLXUzTVGdc7cL,146227,4,https://open.spotify.com/track/7KZ6eGK7OuLXUzTVGdc7cL,Ma Rainey,Night Time Blues
1668,0.352,0.292,2,-9.791,1,0.0271,0.625,0.0,0.113,0.142,94.74,audio_features,4SRtQ25Ugz9fjsUrt8MwDX,spotify:track:4SRtQ25Ugz9fjsUrt8MwDX,https://api.spotify.com/v1/tracks/4SRtQ25Ugz9fjsUrt8MwDX,https://api.spotify.com/v1/audio-analysis/4SRtQ25Ugz9fjsUrt8MwDX,295107,4,https://open.spotify.com/track/4SRtQ25Ugz9fjsUrt8MwDX,Cindy Morgan,I Will Be Free (LP Version)
1669,0.57,0.553,1,-12.965,0,0.0638,0.0808,0.892,0.0817,0.276,116.983,audio_features,1CrHEBcT4HZLUcW89sKwU4,spotify:track:1CrHEBcT4HZLUcW89sKwU4,https://api.spotify.com/v1/tracks/1CrHEBcT4HZLUcW89sKwU4,https://api.spotify.com/v1/audio-analysis/1CrHEBcT4HZLUcW89sKwU4,122133,4,https://open.spotify.com/track/1CrHEBcT4HZLUcW89sKwU4,Supertalented,Fax Me
1670,0.629,0.782,3,-9.595,1,0.0574,0.709,0.0215,0.304,0.736,128.973,audio_features,5xzdDMhFYiuUONB0Mha9VS,spotify:track:5xzdDMhFYiuUONB0Mha9VS,https://api.spotify.com/v1/tracks/5xzdDMhFYiuUONB0Mha9VS,https://api.spotify.com/v1/audio-analysis/5xzdDMhFYiuUONB0Mha9VS,139120,4,https://open.spotify.com/track/5xzdDMhFYiuUONB0Mha9VS,Little Eva,The Loco-Motion
1671,0.505,0.952,10,-3.904,0,0.913,0.762,0.0,0.616,0.132,59.126,audio_features,0vN49m0IEejMyOBuP8nFpR,spotify:track:0vN49m0IEejMyOBuP8nFpR,https://api.spotify.com/v1/tracks/0vN49m0IEejMyOBuP8nFpR,https://api.spotify.com/v1/audio-analysis/0vN49m0IEejMyOBuP8nFpR,166720,3,https://open.spotify.com/track/0vN49m0IEejMyOBuP8nFpR,Whitney Cummings,Romance
1672,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,audio_features,7dltD9eEX7X1zk8JJ9BS0e,spotify:track:7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/audio-analysis/7dltD9eEX7X1zk8JJ9BS0e,289000,4,https://open.spotify.com/track/7dltD9eEX7X1zk8JJ9BS0e,Lupe Fiasco,The Cool (Amended Album Version)
1673,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,audio_features,7dltD9eEX7X1zk8JJ9BS0e,spotify:track:7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/audio-analysis/7dltD9eEX7X1zk8JJ9BS0e,289000,4,https://open.spotify.com/track/7dltD9eEX7X1zk8JJ9BS0e,For Squirrels,Superstar
1674,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,audio_features,7dltD9eEX7X1zk8JJ9BS0e,spotify:track:7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/audio-analysis/7dltD9eEX7X1zk8JJ9BS0e,289000,4,https://open.spotify.com/track/7dltD9eEX7X1zk8JJ9BS0e,Curtis,Superstar Dog
1675,0.627,0.891,4,-5.287,0,0.0355,0.00474,0.612,0.298,0.184,128.086,audio_features,1shskQEKKGCDz4u3xQ192q,spotify:track:1shskQEKKGCDz4u3xQ192q,https://api.spotify.com/v1/tracks/1shskQEKKGCDz4u3xQ192q,https://api.spotify.com/v1/audio-analysis/1shskQEKKGCDz4u3xQ192q,207690,4,https://open.spotify.com/track/1shskQEKKGCDz4u3xQ192q,Foghat,Zig-Zag Walk
1676,0.503,0.685,7,-5.925,1,0.0282,0.00212,0.712,0.123,0.462,118.423,audio_features,0u0mO05w9ec0vXB0Yxbbl7,spotify:track:0u0mO05w9ec0vXB0Yxbbl7,https://api.spotify.com/v1/tracks/0u0mO05w9ec0vXB0Yxbbl7,https://api.spotify.com/v1/audio-analysis/0u0mO05w9ec0vXB0Yxbbl7,162207,4,https://open.spotify.com/track/0u0mO05w9ec0vXB0Yxbbl7,Jim Kweskin with Samoa Wilson,Brother Can You Spare A Dime (Album Version)
1677,0.887,0.335,1,-10.487,1,0.536,0.906,0.95,0.12,0.418,143.103,audio_features,1B2KxrWP52AdVVqbPqr8Za,spotify:track:1B2KxrWP52AdVVqbPqr8Za,https://api.spotify.com/v1/tracks/1B2KxrWP52AdVVqbPqr8Za,https://api.spotify.com/v1/audio-analysis/1B2KxrWP52AdVVqbPqr8Za,148500,4,https://open.spotify.com/track/1B2KxrWP52AdVVqbPqr8Za,Orbit,Nice Ride
1678,0.517,0.952,10,-5.959,0,0.0872,1.48e-05,0.00851,0.0817,0.309,133.93,audio_features,30TpR7Mh2yqdzjATV1vyyl,spotify:track:30TpR7Mh2yqdzjATV1vyyl,https://api.spotify.com/v1/tracks/30TpR7Mh2yqdzjATV1vyyl,https://api.spotify.com/v1/audio-analysis/30TpR7Mh2yqdzjATV1vyyl,278013,4,https://open.spotify.com/track/30TpR7Mh2yqdzjATV1vyyl,Dark new Day,Free (Album Version)
1679,0.55,0.807,9,-7.582,1,0.0547,0.00115,0.000528,0.136,0.711,131.011,audio_features,7HvehVez39hrutxRpGv9PK,spotify:track:7HvehVez39hrutxRpGv9PK,https://api.spotify.com/v1/tracks/7HvehVez39hrutxRpGv9PK,https://api.spotify.com/v1/audio-analysis/7HvehVez39hrutxRpGv9PK,216143,4,https://open.spotify.com/track/7HvehVez39hrutxRpGv9PK,Jesse Malin,Wendy
1680,0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928,audio_features,7Jpclr7tZ6aQXjoKzWXUJV,spotify:track:7Jpclr7tZ6aQXjoKzWXUJV,https://api.spotify.com/v1/tracks/7Jpclr7tZ6aQXjoKzWXUJV,https://api.spotify.com/v1/audio-analysis/7Jpclr7tZ6aQXjoKzWXUJV,157653,4,https://open.spotify.com/track/7Jpclr7tZ6aQXjoKzWXUJV,Jimmy Wakely,Beautiful Brown eyes
1681,0.816,0.283,4,-18.963,1,0.174,0.965,0.889,0.0867,0.181,74.975,audio_features,3wfIBzL8eaY79YohDBjQyA,spotify:track:3wfIBzL8eaY79YohDBjQyA,https://api.spotify.com/v1/tracks/3wfIBzL8eaY79YohDBjQyA,https://api.spotify.com/v1/audio-analysis/3wfIBzL8eaY79YohDBjQyA,76800,4,https://open.spotify.com/track/3wfIBzL8eaY79YohDBjQyA,The Cate Brothers,Let's Start All Over
1682,0.459,0.0194,0,-27.384,1,0.0422,0.991,0.89,0.0976,0.0862,68.06,audio_features,1dA7RxuoV343ur4o4OMQ1B,spotify:track:1dA7RxuoV343ur4o4OMQ1B,https://api.spotify.com/v1/tracks/1dA7RxuoV343ur4o4OMQ1B,https://api.spotify.com/v1/audio-analysis/1dA7RxuoV343ur4o4OMQ1B,261275,4,https://open.spotify.com/track/1dA7RxuoV343ur4o4OMQ1B,Richi M.,Wake Me Up
1683,0.947,0.607,10,-10.58,0,0.202,0.0249,4.76e-06,0.0861,0.732,100.619,audio_features,5DuTNKFEjJIySAyJH1yNDU,spotify:track:5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/tracks/5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/audio-analysis/5DuTNKFEjJIySAyJH1yNDU,431800,4,https://open.spotify.com/track/5DuTNKFEjJIySAyJH1yNDU,Grandmaster Flash,Underarms
